,feelslike,tempmax,humidity,tempmin,temp_lag_1,effective_solar
2390,30.5,34.0,84.6,23.0,28.5,4.685314685314685
2391,31.1,34.0,82.2,23.5,27.6,3.876543209876543
2392,30.5,35.0,79.5,24.0,28.0,3.5486862442040183
2393,30.1,33.0,85.7,24.0,28.1,2.7869742198100407
2394,30.5,34.0,84.6,23.0,27.5,4.291311754684838
2395,33.5,34.0,80.7,25.9,27.8,4.39344262295082
2396,30.2,32.0,88.4,25.0,29.1,2.8450134770889486
2397,28.7,31.1,91.1,24.0,27.6,2.6516709511568126
2398,29.7,31.1,87.9,25.0,26.9,1.5829959514170042
2399,28.2,31.0,89.8,25.0,27.2,2.314888010540184
2400,32.2,33.0,81.4,25.0,26.7,3.6920583468395463
2401,28.8,32.0,90.7,24.0,28.5,2.35935397039031
2402,30.4,32.0,85.4,24.0,26.6,3.370650529500757
2403,29.5,33.0,88.0,23.3,27.4,2.527007299270073
2404,30.5,33.7,87.1,25.0,27.2,3.1048275862068966
2405,31.9,33.0,81.9,25.1,27.5,4.044169611307421
2406,31.1,31.0,84.5,25.0,28.5,3.3859348198970842
2407,30.5,32.0,85.3,25.0,27.7,2.911634756995581
2408,29.2,31.0,89.9,25.0,27.7,1.2917181705809642
2409,29.2,32.0,85.6,24.0,26.8,1.714088397790055
2410,30.5,32.0,81.9,24.0,27.1,4.398589065255732
2411,31.4,33.0,84.3,25.0,27.7,2.9932773109243698
2412,31.9,32.0,84.9,26.0,27.9,3.523489932885906
2413,29.6,32.0,87.9,25.0,27.9,2.056338028169014
2414,30.5,30.1,89.8,25.0,27.2,1.453104359313078
2415,31.2,32.0,84.0,26.0,27.3,2.670769230769231
2416,29.6,31.0,87.5,24.0,28.0,2.841954022988506
2417,29.5,32.1,90.9,25.0,27.2,3.0723981900452486
2418,29.7,30.0,94.2,24.0,27.1,1.8979310344827585
2419,30.0,31.0,85.6,25.0,26.8,1.8536585365853662
2420,31.6,32.0,86.4,25.0,27.4,3.5396825396825395
2421,31.5,33.0,82.8,25.0,28.0,3.250755287009063
2422,30.4,33.8,84.5,25.0,28.1,4.563922942206656
2423,28.4,30.0,90.1,24.0,27.5,1.3544776119402986
2424,29.3,32.0,84.8,24.0,26.6,2.4140302613480054
2425,28.9,32.0,85.0,25.0,27.0,3.0847913862718706
2426,30.6,32.0,85.1,25.0,27.2,2.936454849498328
2427,30.0,32.0,82.4,25.0,27.6,1.7344139650872816
2428,30.1,33.0,89.1,24.0,27.7,1.3227383863080686
2429,28.6,31.0,89.9,24.0,27.3,2.8940677966101696
2430,28.5,32.0,91.7,25.0,26.9,1.846338535414166
2431,32.3,33.0,80.1,24.0,26.6,4.56949806949807
2432,33.6,33.9,80.9,26.0,28.6,4.181196581196581
2433,32.9,33.0,81.8,26.0,29.0,3.73374613003096
2434,30.8,32.0,87.0,25.0,28.6,2.803867403314917
2435,31.0,32.0,86.7,25.0,27.6,2.545038167938931
2436,27.7,29.0,93.0,24.0,27.7,1.8427370948379351
2437,29.9,30.0,87.0,24.0,25.8,2.0287648054145517
2438,31.3,32.0,85.6,25.0,27.0,2.334688346883469
2439,29.8,32.0,86.9,24.1,27.9,2.4365671641791042
2440,28.9,29.0,94.6,25.0,27.4,0.8733572281959378
2441,29.4,30.0,91.1,24.0,26.6,2.0668449197860963
2442,31.9,31.1,87.5,25.0,26.9,2.176553672316384
2443,30.0,31.0,91.2,25.2,27.8,2.396332863187588
2444,32.7,32.0,88.1,26.0,27.2,3.0684713375796178
2445,30.9,30.0,90.7,24.0,28.1,1.4435261707988982
2446,30.3,31.0,87.7,25.0,27.1,1.1453287197231834
2447,32.0,32.0,83.6,26.0,27.4,1.7814285714285714
2448,33.9,32.0,86.4,26.9,28.2,2.148344370860927
2449,32.4,34.0,84.0,25.0,28.4,2.65052950075643
2450,28.3,29.0,91.3,25.0,28.4,1.279199110122358
2451,27.9,30.0,84.9,23.0,26.4,2.1279373368146217
2452,32.2,32.0,79.2,26.0,26.3,4.3149284253578735
2453,33.6,33.0,80.7,26.0,28.6,4.4642126789366054
2454,29.8,31.9,90.8,25.0,28.9,1.9478991596638657
2455,30.5,32.0,83.0,25.0,27.1,2.855639097744361
2456,31.1,32.0,84.8,25.0,27.7,2.8361204013377925
2457,29.8,34.0,84.7,24.0,27.7,3.3980738362760836
2458,29.6,33.0,87.6,24.0,27.6,3.9732142857142856
2459,30.0,31.0,84.8,24.0,27.3,2.7020408163265306
2460,30.1,31.9,72.4,25.0,27.3,1.6455172413793102
2461,27.9,29.0,83.8,24.0,28.0,0.5431976166832175
2462,31.2,32.9,73.6,24.0,26.6,4.459893048128342
2463,33.4,35.0,77.9,26.0,28.4,4.897872340425532
2464,31.6,33.0,80.8,25.0,29.1,3.1631736526946113
2465,31.4,33.0,81.5,25.0,28.3,3.8568665377176012
2466,32.6,34.0,79.9,25.0,28.1,4.508982035928144
2467,32.0,34.0,73.4,25.0,28.8,4.993562231759657
2468,32.5,34.0,70.8,25.0,29.2,4.957777777777777
2469,32.0,34.0,69.2,25.0,29.5,4.181443298969072
2470,31.5,33.0,76.7,25.0,29.3,4.912621359223301
2471,32.5,34.0,74.5,25.0,28.6,4.0
2472,33.6,33.8,77.5,25.0,29.1,3.4567062818336165
2473,33.8,34.0,71.7,26.0,29.1,3.779751332149201
2474,31.0,31.9,79.8,25.0,29.8,1.8773448773448773
2475,31.1,33.0,74.4,25.0,28.1,3.8989473684210525
2476,28.4,31.0,84.5,25.0,28.6,0.9092088197146563
2477,30.9,34.0,82.9,24.0,26.8,3.454867256637168
2478,31.4,33.0,77.8,25.0,27.9,4.293139293139293
2479,28.6,30.0,86.1,25.0,28.6,2.151702786377709
2480,30.4,32.0,81.3,24.0,26.8,2.3734061930783246
2481,30.7,32.0,80.7,25.0,27.8,1.2571884984025559
2482,30.5,34.0,85.7,25.0,27.8,2.417818740399386
2483,30.5,32.0,84.8,25.0,27.9,2.783661119515885
2484,31.9,33.0,81.1,25.0,27.7,3.8870370370370373
2485,29.5,31.0,89.1,25.0,28.5,2.5028248587570623
2486,31.7,33.0,78.6,24.0,27.1,4.122529644268774
2487,32.9,31.9,78.8,26.0,28.5,1.5039370078740157
2488,29.8,33.0,83.4,24.1,28.6,3.146384479717813
2489,30.6,33.9,74.6,24.0,27.6,3.455611390284757
2490,29.8,32.0,72.4,25.0,28.4,1.4779220779220779
2491,29.3,32.0,66.6,24.0,28.0,2.454861111111111
2492,26.4,28.0,74.0,25.0,27.8,0.5259165613147915
2493,28.4,31.0,80.7,24.0,26.0,0.6911142454160789
2494,29.0,30.0,89.1,25.0,26.8,0.5710928319623972
2495,26.9,29.0,89.4,25.0,26.7,1.0514511873350925
2496,27.7,31.0,75.6,24.0,26.1,2.218208092485549
2497,26.6,30.9,66.1,22.0,26.8,4.875264270613108
2498,26.5,31.0,63.3,22.0,26.2,4.305936073059361
2499,24.6,29.0,62.0,21.0,26.2,3.576592082616179
2500,25.5,30.0,67.0,19.0,24.5,4.333931777378815
2501,27.5,31.0,71.0,21.0,25.0,4.772532188841201
2502,27.1,30.9,68.5,22.0,26.6,3.997983870967742
2503,28.2,32.0,66.9,21.0,26.3,4.201520912547529
2504,29.0,31.0,74.5,25.0,27.2,1.8036890645586297
2505,27.4,33.0,60.2,22.0,27.3,6.044270833333333
2506,27.1,32.0,71.0,23.0,27.1,3.8412098298676747
2507,29.2,32.0,74.2,23.0,26.6,4.2605363984674325
2508,28.5,33.0,64.4,23.0,27.4,2.7320441988950277
2509,28.8,32.0,66.5,23.0,27.9,3.322368421052632
2510,30.1,34.0,68.5,24.0,27.5,3.191919191919192
2511,32.8,32.0,75.6,26.0,28.4,3.1370716510903427
2512,30.6,32.0,74.1,25.0,28.9,3.7884615384615383
2513,28.2,33.0,60.9,23.0,28.3,4.1231884057971016
2514,26.8,31.0,56.6,24.0,27.7,2.534582132564841
2515,27.7,31.0,66.5,23.0,26.6,3.493377483443709
2516,29.3,32.8,75.0,23.1,26.7,3.100511073253833
2517,28.5,31.0,83.1,25.0,27.6,2.8474074074074074
2518,28.9,32.0,77.5,25.0,26.9,2.9641744548286604
2519,26.7,32.0,82.9,23.0,27.5,2.8666666666666663
2520,28.4,33.0,75.7,23.0,26.0,3.106617647058824
2521,30.1,32.0,75.2,24.0,27.2,3.0706051873198845
2522,28.8,33.0,81.9,24.0,27.9,3.306055646481178
2523,28.9,31.0,83.0,23.5,27.3,2.5945945945945947
2524,29.0,32.0,76.4,24.0,27.1,2.2008547008547006
2525,28.4,33.0,60.4,24.0,27.4,4.463073852295409
2526,28.0,32.8,56.4,23.0,27.8,5.616113744075829
2527,28.2,33.0,58.5,23.0,27.6,4.456140350877193
2528,28.8,32.6,65.6,23.0,27.5,4.754601226993866
2529,28.5,32.0,68.3,24.1,27.6,3.5533596837944663
2530,28.9,32.0,75.4,24.0,27.5,4.409736308316431
2531,29.5,32.0,72.3,24.0,27.3,3.43455497382199
2532,29.9,31.0,76.0,24.1,27.6,3.0400593471810087
2533,30.2,33.0,70.3,26.0,27.6,3.130030959752322
2534,29.2,33.0,68.0,24.0,28.4,4.891836734693877
2535,28.5,32.9,70.9,23.0,27.8,4.933747412008282
2536,29.5,32.0,71.1,25.0,27.4,3.083333333333333
2537,28.6,34.0,64.9,24.0,27.9,4.851851851851852
2538,26.9,32.0,61.9,22.0,27.8,6.267352185089975
2539,26.7,30.0,68.5,21.0,26.7,5.5954773869346734
2540,27.2,33.0,60.4,22.1,26.1,3.7860696517412937
2541,27.1,34.0,65.9,21.0,27.1,4.935222672064778
2542,28.0,33.0,60.9,22.0,26.7,7.986666666666666
2543,28.4,32.0,63.6,24.0,27.6,3.5483870967741935
2544,28.2,33.0,67.7,23.0,27.6,4.882222222222222
2545,27.7,31.8,67.6,24.0,27.4,4.416842105263158
2546,27.6,32.0,68.8,23.0,27.1,5.085585585585586
2547,28.1,33.7,66.0,23.0,27.0,4.579158316633267
2548,28.1,33.7,67.4,23.0,27.3,4.644646924829157
2549,28.9,33.0,71.3,24.9,27.5,3.260450160771704
2550,29.8,33.0,72.9,24.9,27.6,4.513347022587269
2551,29.4,31.0,74.8,25.0,28.1,3.9346153846153844
2552,29.0,33.0,75.8,24.0,27.6,4.900843881856541
2553,28.8,35.0,73.0,24.0,27.5,5.911270983213429
2554,29.2,33.0,72.5,24.0,27.8,4.912393162393163
2555,30.0,33.0,76.5,25.0,27.8,3.572402044293015
2556,29.3,32.0,74.7,25.9,28.0,3.416376306620209
2557,29.2,34.0,64.1,24.9,27.7,6.08557457212714
2558,29.9,35.0,60.1,25.0,28.4,6.978260869565219
2559,30.1,35.0,57.5,24.0,29.1,7.827586206896552
2560,30.6,36.0,62.4,24.0,29.2,5.864795918367347
2561,30.3,35.0,66.4,24.0,29.1,4.431481481481482
2562,29.7,35.0,60.6,24.0,28.8,5.004504504504505
2563,29.3,33.0,56.7,23.0,28.7,3.2819148936170213
2564,30.6,34.7,61.0,24.0,28.5,4.527054108216433
2565,31.0,33.0,62.8,26.9,29.2,4.505543237250554
2566,30.5,35.0,61.5,24.0,28.8,4.823412698412699
2567,30.7,35.0,58.6,25.0,29.0,4.811860940695297
2568,30.5,33.0,65.5,25.0,29.4,4.971717171717172
2569,30.5,35.7,59.6,25.0,28.7,4.731527093596059
2570,30.5,33.0,62.3,25.0,29.4,4.176470588235294
2571,31.2,34.9,66.0,25.9,28.9,3.945075757575758
2572,30.3,34.0,66.1,25.0,29.2,4.400394477317554
2573,30.7,34.0,62.6,26.0,28.9,4.159851301115242
2574,30.5,33.0,68.5,25.9,29.1,6.024271844660193
2575,31.0,34.0,67.8,25.9,28.6,7.325373134328358
2576,30.9,32.0,69.3,25.9,29.0,4.026465028355387
2577,30.7,32.0,73.9,25.9,28.7,3.3633491311216432
2578,29.2,33.8,74.1,25.0,28.3,4.3390804597701145
2579,27.7,32.0,83.0,25.0,27.7,3.4761904761904763
2580,29.3,33.0,75.1,24.0,26.6,3.761146496815287
2581,28.2,32.0,62.4,24.0,27.6,2.9682119205298014
2582,28.0,33.0,54.3,23.0,27.7,3.9943502824858754
2583,29.4,35.0,56.4,23.0,27.6,7.355437665782493
2584,29.9,35.0,61.5,24.0,28.7,6.678663239074551
2585,30.5,35.0,60.6,24.0,29.0,5.898850574712644
2586,31.0,34.0,57.2,26.0,29.3,4.5089108910891085
2587,30.7,34.0,63.9,26.0,29.4,3.040498442367601
2588,30.7,34.0,61.8,26.0,28.6,4.368327402135231
2589,31.1,35.0,56.3,25.6,29.4,5.49247311827957
2590,31.9,34.0,64.0,26.9,29.6,5.285714285714286
2591,31.5,36.0,61.0,24.0,29.4,5.986725663716815
2592,31.9,34.8,62.0,26.0,29.8,5.054507337526205
2593,30.3,36.0,58.4,25.0,29.6,7.720867208672086
2594,30.2,34.0,64.5,25.0,29.3,5.615730337078652
2595,28.3,31.0,67.3,24.9,28.6,5.218262806236081
2596,29.8,34.0,63.5,25.0,27.3,5.565789473684211
2597,29.8,32.0,77.0,25.0,28.7,3.338632750397456
2598,32.3,35.0,66.5,25.9,27.6,5.723311546840958
2599,33.0,34.8,67.9,26.9,29.8,4.874501992031872
2600,32.9,35.0,67.6,26.9,29.6,5.525879917184265
2601,31.6,33.0,66.4,26.0,29.7,5.643776824034335
2602,31.4,34.0,65.7,26.0,29.1,4.9817444219066935
2603,32.8,34.0,69.5,26.0,29.2,4.345878136200717
2604,32.4,35.0,68.6,25.1,29.5,5.6547884187082404
2605,32.6,34.0,74.3,26.0,29.6,3.5472370766488415
2606,32.8,34.0,70.3,27.0,29.0,3.3328149300155525
2607,32.3,33.0,79.7,26.6,29.4,2.717948717948718
2608,32.6,35.0,73.1,25.0,28.3,4.834677419354839
2609,34.2,34.8,70.6,26.9,29.3,4.168582375478927
2610,34.3,35.0,70.6,27.0,30.0,5.743478260869565
2611,34.4,36.0,66.4,26.9,30.1,4.398963730569948
2612,34.9,35.0,67.5,27.9,30.6,4.27013422818792
2613,32.6,36.0,73.4,24.0,30.5,5.164705882352941
2614,30.8,35.0,81.4,25.0,29.4,3.6398852223816354
2615,31.1,33.9,70.9,24.0,28.1,4.165480427046263
2616,30.9,33.0,78.5,25.0,28.9,2.8344155844155843
2617,31.4,32.0,81.3,24.0,28.1,1.9320531757754802
2618,32.2,34.0,71.3,26.0,28.0,4.302876480541455
2619,29.2,35.0,73.2,24.0,29.3,4.432565789473684
2620,28.3,33.0,72.7,24.0,28.0,3.4735249621785176
2621,28.6,34.0,74.3,24.0,27.4,4.0016694490818026
2622,31.0,34.0,73.9,25.0,27.5,5.001841620626152
2623,30.9,33.0,68.9,25.0,28.7,3.5501792114695343
2624,31.0,34.0,63.6,25.0,28.8,6.117256637168142
2625,31.5,34.0,67.5,25.9,29.4,4.638418079096045
2626,32.0,33.0,67.7,26.9,29.2,4.416812609457092
2627,31.8,33.0,69.6,26.0,29.1,5.318840579710145
2628,33.8,33.0,73.9,26.0,29.0,4.270700636942675
2629,34.0,35.0,70.0,26.9,29.5,4.615384615384615
2630,35.4,35.0,76.8,27.0,29.9,4.063897763578275
2631,33.4,34.0,80.9,24.1,29.9,4.253333333333333
2632,30.9,32.0,87.2,24.0,28.7,2.8014814814814812
2633,32.2,33.8,74.6,25.0,27.6,4.178387650085764
2634,33.5,33.0,63.8,27.9,29.0,4.415162454873646
2635,33.0,34.0,64.3,26.0,30.1,5.045537340619308
2636,32.9,34.8,68.7,26.0,29.9,3.8764607679465777
2637,33.8,34.9,63.6,26.9,29.5,5.756355932203389
2638,33.9,34.9,63.7,27.0,30.3,6.925659472422062
2639,34.6,34.8,70.8,27.0,30.4,5.381957773512475
2640,35.8,34.8,71.9,27.9,30.0,4.779439252336449
2641,36.0,34.0,71.8,28.0,30.3,4.944015444015445
2642,36.4,35.1,71.5,26.0,30.4,4.665499124343257
2643,37.1,36.0,71.8,27.0,30.7,4.361331220285261
2644,37.2,35.0,70.1,28.9,31.0,4.322525597269625
2645,30.2,29.0,90.0,23.0,31.1,0.6713735558408215
2646,29.5,30.9,90.5,24.0,26.9,1.8038976857490865
2647,30.8,31.0,89.4,26.0,26.6,2.3847262247838614
2648,31.1,32.0,84.1,25.0,27.5,3.3523985239852396
2649,31.3,34.0,80.8,25.0,27.8,2.9787878787878785
2650,29.5,33.0,88.3,25.0,28.3,2.4269662921348316
2651,31.2,31.8,83.3,24.0,27.2,3.1747430249632895
2652,32.8,33.9,77.3,25.0,27.8,3.9105545617173525
2653,34.1,34.0,67.9,27.9,29.1,4.883333333333334
2654,33.6,32.0,72.6,27.0,30.0,2.015455950540958
2655,35.1,35.0,71.2,27.0,29.2,2.7538726333907055
2656,35.0,34.8,73.2,27.0,30.2,3.4386281588447654
2657,35.9,34.8,75.3,27.0,29.9,4.433673469387755
2658,34.3,33.8,77.4,26.0,30.1,3.0212483399734396
2659,35.2,34.0,77.9,26.9,29.4,4.325542570951587
2660,37.4,35.0,74.4,27.0,29.6,4.318568994889267
2661,37.6,36.0,77.4,28.0,30.7,4.08034188034188
2662,34.6,32.0,79.8,27.0,30.5,3.295971978984238
2663,32.7,33.0,80.1,25.0,29.0,2.815201192250373
2664,31.4,30.0,88.9,26.0,28.6,1.665785997357992
2665,30.3,33.0,89.0,25.5,27.4,2.814241486068112
2666,33.7,34.0,76.3,26.0,27.5,2.1056218057921634
2667,32.2,33.0,84.2,26.0,29.7,2.6633093525179854
2668,29.6,33.0,87.3,25.9,28.1,2.4494720965309202
2669,30.5,31.0,79.9,25.0,27.3,1.8744186046511628
2670,35.6,34.0,74.0,26.9,27.7,4.340388007054673
2671,36.2,34.0,76.0,27.0,30.2,4.723048327137547
2672,33.4,33.0,81.4,23.0,30.2,3.3305084745762716
2673,29.7,33.9,87.7,24.0,28.7,1.694976076555024
2674,29.3,32.0,85.6,24.0,27.1,1.7567204301075265
2675,30.8,32.0,84.5,25.0,27.2,2.434153400868307
2676,31.1,32.0,87.2,25.0,27.5,2.358552631578948
2677,34.9,34.0,78.2,26.0,27.6,4.651252408477842
2678,35.8,33.0,81.5,27.9,29.7,2.8455538221528864
2679,31.0,31.0,88.4,24.0,29.3,2.5981735159817347
2680,30.3,32.9,87.6,25.0,27.3,3.2096530920060333
2681,30.2,33.0,82.0,25.9,27.2,3.1717325227963524
2682,32.4,33.0,75.1,24.9,27.8,5.046099290780142
2683,35.2,35.0,78.2,25.9,28.8,4.653448275862068
2684,35.5,34.0,72.8,27.0,29.6,4.403448275862069
2685,35.6,35.0,68.1,26.9,30.2,6.43640897755611
2686,36.0,36.0,67.6,24.4,30.7,5.69277108433735
2687,33.3,34.0,76.8,25.8,31.1,3.7614678899082565
2688,35.8,35.0,71.8,26.9,29.4,4.726053639846743
2689,29.8,34.0,82.1,25.0,30.4,3.558359621451104
2690,33.3,33.0,81.7,25.0,27.4,4.935922330097087
2691,35.1,34.0,72.8,25.9,28.6,4.428571428571429
2692,34.3,33.0,77.0,27.0,30.1,4.330882352941177
2693,34.8,34.0,74.0,26.0,29.2,4.328493647912886
2694,35.2,33.0,78.7,27.0,29.9,3.98125
2695,33.7,33.9,77.4,26.5,29.4,3.8041543026706224
2696,30.6,34.0,82.3,25.0,28.9,3.536547433903577
2697,31.2,34.0,82.0,25.0,27.8,3.7710651828298887
2698,31.6,34.0,79.9,24.8,28.0,3.8426763110307416
2699,29.5,33.0,85.9,24.0,28.2,3.123422159887798
2700,29.9,33.0,88.0,25.0,27.2,3.6374269005847952
2701,29.7,32.0,88.9,24.0,27.2,3.5076923076923077
2702,33.0,33.0,81.3,25.9,27.0,3.9289520426287745
2703,34.5,34.0,75.6,26.9,28.8,4.278169014084507
2704,34.8,33.9,80.6,26.0,29.5,3.7847113884555386
2705,32.5,32.9,82.5,23.1,29.1,3.771986970684039
2706,35.5,34.0,77.3,26.9,28.2,4.643298969072164
2707,33.5,33.0,82.9,26.0,29.7,2.157968970380818
2708,31.3,31.0,85.8,25.0,28.4,1.9682926829268292
2709,32.6,30.0,84.0,26.9,27.6,2.0459110473457676
2710,31.5,30.0,86.9,25.0,28.0,2.1256906077348066
2711,33.5,32.9,83.2,25.9,27.4,3.3216168717047454
2712,34.7,32.0,81.9,26.9,28.6,3.4695652173913043
2713,35.1,34.0,81.9,27.0,28.9,2.963893249607535
2714,35.2,33.0,82.7,26.0,29.1,3.1375739644970415
2715,31.8,31.8,87.4,25.0,29.2,1.3825214899713467
2716,30.3,32.0,88.1,25.0,27.6,1.9838056680161944
2717,28.6,31.0,86.8,23.9,27.4,1.5625
2718,29.3,31.0,86.3,25.0,26.5,1.764028776978417
2719,28.2,29.1,92.2,25.0,26.9,1.9897567221510886
2720,29.9,31.0,87.1,25.0,26.5,1.1486291486291487
2721,30.6,31.0,84.6,25.0,27.1,2.7666666666666666
2722,31.1,31.8,87.9,25.0,27.6,2.9209302325581397
2723,32.7,32.9,85.4,26.0,27.4,3.450885668276973
2724,32.8,33.0,84.2,26.0,28.2,2.477308294209703
2725,33.2,33.0,81.9,25.9,28.3,3.599688473520249
2726,30.7,32.0,86.3,25.0,28.8,2.919629057187017
2727,26.6,29.7,93.2,24.9,27.5,1.074277854195323
2728,26.6,29.0,95.4,24.9,25.6,1.5910931174089071
2729,32.0,35.0,79.9,24.0,25.7,5.901960784313725
2730,30.6,33.0,83.6,25.0,28.5,4.076797385620915
2731,32.9,34.0,80.6,25.0,27.8,4.222748815165877
2732,35.4,35.0,77.9,26.0,28.9,3.776508972267537
2733,33.4,32.0,83.2,25.0,29.6,4.0213523131672595
2734,32.0,32.0,82.1,25.0,28.6,3.58203125
2735,31.7,33.0,83.6,25.0,28.2,4.686456400742115
2736,34.1,35.0,78.5,25.0,28.1,4.540780141843972
2737,35.6,34.0,79.7,26.9,29.3,3.8051750380517504
2738,35.3,34.0,81.4,26.0,29.5,3.38821752265861
2739,31.5,32.9,88.9,25.0,29.4,2.081395348837209
2740,32.8,32.1,85.1,26.0,27.4,4.119705340699816
2741,33.0,33.0,84.4,26.0,28.2,3.2859424920127793
2742,30.8,31.0,89.6,25.0,28.4,3.5665634674922604
2743,32.4,32.0,86.5,25.0,27.3,3.112877583465819
2744,30.0,30.0,87.5,24.0,27.9,2.6415929203539825
2745,29.7,30.0,86.4,25.0,27.0,1.5479082321187585
2746,28.4,30.0,85.6,24.0,27.1,1.0597014925373134
2747,29.8,32.0,81.1,24.9,26.6,2.86090775988287
2748,32.1,32.0,79.5,26.0,27.5,3.368678629690049
2749,27.3,30.0,84.4,24.9,28.4,1.9145658263305319
2750,31.6,33.0,82.7,24.0,26.2,4.004491017964072
2751,32.9,34.0,71.3,25.9,27.8,7.154791154791154
2752,34.3,34.0,74.0,26.0,29.6,4.953271028037383
2753,30.9,32.0,87.3,23.0,29.6,2.1433915211970076
2754,30.0,32.0,93.6,25.0,27.2,2.372353673723537
2755,31.6,31.0,84.7,25.9,26.8,3.5299539170506917
2756,33.0,33.0,79.8,26.0,27.9,4.1421052631578945
2757,32.7,33.8,79.2,26.0,28.7,3.422382671480144
2758,33.3,33.0,80.7,26.0,28.6,2.841726618705036
2759,32.8,32.0,80.0,26.9,28.5,3.6574074074074074
2760,32.3,35.0,77.3,25.9,28.4,3.8578352180936997
2761,33.0,33.0,79.7,25.0,28.8,3.2146050670640838
2762,31.7,33.0,78.1,25.0,28.9,3.984375
2763,29.7,32.0,81.8,25.0,28.3,2.128335451080051
2764,28.2,31.0,85.6,24.0,27.4,2.038309114927345
2765,30.9,34.0,77.2,24.0,26.6,4.134304207119741
2766,30.9,34.0,83.1,25.0,28.3,3.342939481268011
2767,33.4,33.0,76.7,25.0,28.0,4.22
2768,34.4,33.9,79.2,24.0,29.2,4.181388012618297
2769,31.6,33.0,80.6,25.0,29.2,4.214765100671141
2770,33.4,34.0,78.6,25.0,28.2,4.162379421221864
2771,32.2,33.0,84.2,24.0,29.1,3.794753086419753
2772,32.3,34.0,79.9,25.0,27.9,4.250444049733571
2773,31.6,32.0,83.1,25.0,28.5,2.104404567699837
2774,31.4,32.0,82.1,25.0,28.0,1.9940915805022155
2775,30.2,32.0,85.0,24.9,28.0,2.2248275862068967
2776,26.9,29.0,90.1,25.0,27.6,1.3660834454912518
2777,29.7,31.0,80.9,24.9,26.0,2.6271777003484322
2778,33.3,34.0,77.1,25.0,27.4,4.101083032490974
2779,34.7,34.0,77.6,26.0,29.2,3.2466216216216215
2780,31.5,34.0,82.4,25.0,29.6,3.156050955414013
2781,29.5,33.0,85.1,25.0,28.1,1.8009888751545116
2782,32.2,32.6,82.4,25.0,27.3,4.75517890772128
2783,31.2,31.8,83.0,26.0,28.3,4.310810810810811
2784,31.8,31.6,79.5,25.0,27.9,3.3798319327731092
2785,32.0,32.4,83.9,25.4,28.3,3.304084720121029
2786,32.9,32.9,82.6,25.9,28.1,3.8086124401913874
2787,31.3,32.0,81.9,26.0,28.6,4.18342151675485
2788,30.3,32.4,86.0,24.4,28.2,3.8673835125448033
2789,30.5,31.4,85.4,25.0,27.4,2.427350427350427
2790,31.9,34.1,82.3,25.0,27.6,3.292207792207792
2791,31.4,31.4,83.8,26.4,28.3,2.6022727272727275
2792,31.6,33.0,81.8,25.4,27.8,3.328881469115192
2793,30.9,31.9,85.5,25.9,28.3,3.7783251231527095
2794,29.9,31.3,87.8,24.0,27.7,2.6032210834553444
2795,27.8,31.4,90.9,24.0,27.2,1.8673835125448028
2796,28.0,30.0,90.0,23.0,26.0,1.8457076566125288
2797,28.7,31.0,89.3,25.0,26.2,2.2575342465753425
2798,27.0,30.0,92.9,24.0,26.8,1.956354300385109
2799,30.9,31.0,87.9,25.0,25.9,1.4483282674772036
2800,30.7,32.6,87.5,24.4,27.5,2.8147100424328144
2801,30.8,31.4,88.2,25.0,27.6,1.4157608695652175
2802,32.2,31.4,83.0,25.4,27.3,3.1164772727272725
2803,32.5,32.0,82.1,25.0,28.3,3.564236111111111
2804,32.8,32.0,80.1,25.0,28.4,2.8589285714285713
2805,30.6,30.4,87.5,25.0,28.6,1.5243055555555554
2806,32.3,33.8,84.6,25.0,27.5,4.532653061224489
2807,26.8,28.2,95.1,25.0,28.3,1.7311557788944727
2808,30.7,30.2,90.6,24.0,25.9,1.48493543758967
2809,30.1,32.0,87.7,24.0,27.1,2.085219707057257
2810,29.1,31.4,89.6,24.0,27.2,2.0703653585926927
2811,32.1,33.0,80.4,25.0,26.8,1.982062780269058
2812,31.3,33.0,77.2,25.0,28.6,4.071138211382114
2813,29.7,30.6,80.7,25.0,28.6,2.057110862262038
2814,27.4,30.0,80.4,23.5,27.5,3.7203389830508473
2815,29.1,32.4,79.0,22.0,26.3,6.8590785907859075
2816,31.8,33.4,79.7,24.0,26.9,5.786697247706422
2817,31.6,33.6,81.9,25.0,28.4,4.003663003663004
2818,26.8,28.6,95.4,24.0,28.4,2.182957393483709
2819,28.8,29.0,91.5,24.0,25.9,1.4101326899879372
2820,32.5,32.6,81.1,25.0,26.4,4.182194616977226
2821,32.9,33.0,81.9,25.9,28.6,3.3627906976744186
2822,31.0,33.0,86.4,25.4,28.9,3.6185185185185187
2823,32.1,34.2,84.2,23.1,28.0,3.4872563718140928
2824,31.1,31.6,89.1,24.0,28.4,2.0252206809583857
2825,33.5,32.4,84.8,25.0,27.4,2.3606811145510838
2826,29.6,31.6,92.6,25.0,28.7,1.364963503649635
2827,31.1,30.0,90.1,25.0,26.9,2.5632352941176473
2828,30.2,32.4,78.4,24.0,27.4,4.2362204724409445
2829,31.2,33.0,70.9,26.0,27.6,3.2835130970724187
2830,31.0,33.6,70.9,24.0,28.8,7.19283746556474
2831,31.2,32.0,81.8,25.0,28.6,4.492156862745098
2832,29.9,31.0,83.7,25.0,28.0,3.4204724409448817
2833,26.9,29.0,89.2,24.0,27.4,1.6720098643649814
2834,27.4,30.0,90.7,24.0,26.0,1.0928899082568806
